,Date,Open,High,Low,Close,Volume
927,01-10-2017,301.27,303.0,295.0,302.9,11908.69
928,30-09-2017,293.24,304.96,293.17,301.27,14926.85
929,29-09-2017,302.41,304.15,278.0,293.24,55100.11
930,28-09-2017,309.88,310.11,297.88,302.41,39043.7
931,27-09-2017,288.01,311.72,287.56,309.88,47287.99
932,26-09-2017,293.84,295.52,287.0,288.01,21923.64
933,25-09-2017,282.94,297.27,282.51,293.84,37721.22
934,24-09-2017,285.53,294.0,274.95,282.94,31934.7
935,23-09-2017,263.38,286.27,258.99,285.53,29792.66
936,22-09-2017,258.5,270.98,254.51,263.38,45405.14
937,21-09-2017,282.62,286.56,251.12,258.5,104271.31
938,20-09-2017,283.01,293.89,278.0,282.62,47654.57
939,19-09-2017,297.8,300.31,276.0,283.01,88727.6
940,18-09-2017,260.02,300.77,260.02,297.8,118430.33
941,17-09-2017,255.01,268.0,241.25,260.02,48550.98
942,16-09-2017,258.48,270.0,247.32,255.01,46314.91
943,15-09-2017,223.41,268.74,200.0,258.48,294160.02
944,14-09-2017,275.49,280.49,222.09,223.41,247630.07
945,13-09-2017,293.8,294.5,256.77,275.49,169610.7
946,12-09-2017,298.36,317.31,286.0,293.8,98061.29
947,11-09-2017,299.84,308.49,287.01,298.36,80234.78
948,10-09-2017,302.83,305.35,283.48,299.84,78995.93
949,09-09-2017,307.98,309.95,293.64,302.83,54638.73
950,08-09-2017,335.0,335.08,290.0,307.98,134480.96
951,07-09-2017,339.12,340.0,322.08,335.0,65719.35
952,06-09-2017,317.62,341.24,316.64,339.12,102864.62
953,05-09-2017,301.73,304.43,262.88,262.88,14098.61
954,04-09-2017,352.18,352.18,280.0,301.73,212736.84
955,03-09-2017,354.39,371.48,339.41,352.18,104014.06
956,02-09-2017,392.13,393.21,333.0,354.39,207265.68
957,01-09-2017,388.48,398.07,387.41,392.13,89903.04
958,31-08-2017,384.0,390.01,380.0,388.48,108500.54
959,30-08-2017,372.02,390.85,368.0,384.0,150439.19
960,29-08-2017,348.17,374.35,345.28,372.02,165297.18
961,28-08-2017,347.8,350.0,337.5,348.17,112604.1
962,27-08-2017,331.33,347.96,331.13,347.8,58942.54
963,26-08-2017,331.33,331.33,331.33,331.33,0.0
964,25-08-2017,324.79,338.2,324.0,331.33,102655.62
965,24-08-2017,317.74,328.7,315.53,324.79,107215.83
966,23-08-2017,314.03,325.64,313.56,317.74,108934.79
967,22-08-2017,321.98,328.02,292.73,314.03,165310.98
968,21-08-2017,297.39,343.96,293.6,321.98,215598.48
969,20-08-2017,292.94,297.97,288.0,297.39,88084.86
970,19-08-2017,292.33,298.14,285.1,292.94,117238.43
971,18-08-2017,300.95,306.02,285.0,292.33,88828.3
972,17-08-2017,301.0,310.0,298.0,300.95,92386.87
973,16-08-2017,286.46,302.07,280.25,301.0,94204.1
974,15-08-2017,298.39,299.02,271.0,286.46,180656.32
975,14-08-2017,295.45,305.0,289.02,298.39,129935.54
976,13-08-2017,307.22,308.3,287.03,295.45,149358.68
977,12-08-2017,308.77,320.0,304.0,307.22,132468.05
978,11-08-2017,298.05,309.99,295.3,308.77,88835.52
979,10-08-2017,295.72,310.0,289.0,298.05,112670.04
980,09-08-2017,296.53,315.49,277.81,295.72,255087.64
981,08-08-2017,269.58,299.99,266.5,296.53,134176.17
982,07-08-2017,264.17,274.88,255.13,269.58,104572.8
983,06-08-2017,253.7,271.87,247.83,264.17,171646.45
984,05-08-2017,219.11,260.03,217.97,253.7,223906.21
985,04-08-2017,224.02,227.65,218.0,219.11,102629.34
986,03-08-2017,217.98,228.72,217.98,224.02,83325.94
987,02-08-2017,225.72,228.91,215.31,217.98,83277.01
988,01-08-2017,201.79,232.0,201.53,225.72,204704.62
989,31-07-2017,195.64,202.98,190.07,201.79,144605.78
990,30-07-2017,205.17,210.0,193.0,195.64,132745.47
991,29-07-2017,191.24,209.81,176.0,205.17,193653.07
992,28-07-2017,202.7,203.98,190.0,191.24,125224.7
993,27-07-2017,202.78,206.88,198.56,202.7,118820.56
994,26-07-2017,202.71,209.0,191.0,202.78,154896.38
995,25-07-2017,225.91,226.56,191.0,202.71,264069.32
996,24-07-2017,229.08,230.61,223.32,225.91,115416.19
997,23-07-2017,232.0,235.93,220.12,229.08,153142.83
998,22-07-2017,216.81,237.43,215.99,232.0,142040.47
999,21-07-2017,228.88,237.97,208.69,216.81,162360.33
1000,20-07-2017,194.99,236.09,194.98,228.88,292474.73
1001,19-07-2017,226.19,246.8,190.0,194.99,339447.25
1002,18-07-2017,191.51,262.99,178.0,226.19,401689.43
1003,17-07-2017,155.38,191.52,153.0,191.51,243506.33
1004,16-07-2017,168.82,171.86,132.0,155.38,360853.19
1005,15-07-2017,197.03,198.52,168.0,168.82,198488.57
1006,14-07-2017,205.85,207.5,181.2,197.03,182149.21
1007,13-07-2017,224.5,226.65,192.25,205.85,192769.75
1008,12-07-2017,190.11,225.72,182.01,224.5,248222.74
1009,11-07-2017,203.35,215.96,175.5,190.11,290012.82
1010,10-07-2017,237.72,240.33,188.14,203.35,226172.48
1011,09-07-2017,245.44,253.31,237.02,237.72,101905.45
1012,08-07-2017,240.4,248.0,230.4,245.44,164101.0
1013,07-07-2017,266.17,266.56,235.02,240.4,184201.98
1014,06-07-2017,266.76,274.0,260.18,266.17,143510.61
1015,05-07-2017,270.0,273.89,253.27,266.76,161945.75
1016,04-07-2017,277.0,282.0,266.0,270.0,140335.27
1017,03-07-2017,283.99,284.82,273.03,277.0,126650.75
1018,02-07-2017,261.99,293.65,255.38,283.99,112725.96
1019,01-07-2017,280.8,283.0,252.6,261.99,163332.57
1020,30-06-2017,293.8,304.94,270.77,280.8,146545.22
1021,29-06-2017,317.59,322.84,285.23,293.8,152271.32
1022,28-06-2017,286.21,324.95,260.49,317.59,184030.56
1023,27-06-2017,253.0,288.17,210.02,286.21,173179.4
1024,26-06-2017,278.73,299.9,210.0,253.0,249076.24
1025,25-06-2017,304.8,310.0,251.49,278.73,118213.95
1026,24-06-2017,326.75,330.86,300.01,304.8,63424.4
1027,23-06-2017,319.68,330.53,319.39,326.75,62030.87
1028,22-06-2017,324.29,333.64,307.52,319.68,100754.93
1029,21-06-2017,350.0,352.0,280.0,324.29,176262.61
1030,20-06-2017,358.76,365.0,321.0,350.0,106539.35
1031,19-06-2017,351.01,361.53,347.16,358.76,53267.9
1032,18-06-2017,368.61,378.85,337.29,351.01,70306.99
1033,17-06-2017,348.0,368.61,335.32,368.61,58920.52
1034,16-06-2017,341.82,357.01,314.28,348.0,89412.59
1035,15-06-2017,341.52,346.96,250.0,341.82,254739.05
1036,14-06-2017,389.19,393.0,310.0,341.52,174703.56
1037,13-06-2017,394.9,398.92,356.0,389.19,89055.95
1038,12-06-2017,339.0,418.5,310.0,394.9,156872.57
1039,11-06-2017,331.22,346.99,309.0,339.0,58874.67
1040,10-06-2017,280.21,344.01,279.99,331.22,93171.47
1041,09-06-2017,261.04,280.37,260.01,280.21,65933.54
1042,08-06-2017,256.02,261.83,248.0,261.04,85525.81
1043,07-06-2017,267.44,267.48,246.12,256.02,46863.53
1044,06-06-2017,248.37,268.85,245.98,267.44,83824.46
1045,05-06-2017,245.9,248.98,240.0,248.37,50037.97
1046,04-06-2017,224.5,248.99,224.5,245.9,50112.03
1047,03-06-2017,222.78,227.0,219.0,224.5,41639.97
1048,02-06-2017,220.07,224.99,213.5,222.78,81448.32
1049,01-06-2017,228.99,234.0,205.26,220.07,125350.76
1050,31-05-2017,228.71,234.0,215.0,228.99,131779.56
1051,30-05-2017,194.99,231.8,186.15,228.71,151882.4
1052,29-05-2017,174.0,197.9,167.01,194.99,61601.23
1053,28-05-2017,159.23,182.36,159.23,174.0,57782.49
1054,27-05-2017,165.14,172.0,120.1,159.23,109646.5
1055,26-05-2017,180.78,195.0,143.25,165.14,131710.79
1056,25-05-2017,192.75,217.88,157.68,180.78,146233.71
1057,24-05-2017,170.0,200.0,168.74,192.75,148446.92
1058,23-05-2017,166.68,173.25,157.0,170.0,99089.38
1059,22-05-2017,146.77,175.0,136.33,166.68,152680.7
1060,21-05-2017,123.2,150.0,122.5,146.77,53609.26
1061,20-05-2017,124.39,128.5,121.14,123.2,34838.56
1062,19-05-2017,96.54,129.0,95.93,124.39,66937.62
1063,18-05-2017,87.0,97.0,86.49,96.54,30111.88
1064,17-05-2017,87.91,89.1,81.0,87.0,143376.53
1065,16-05-2017,90.24,92.0,84.0,87.91,151173.6
1066,15-05-2017,88.89,94.48,85.0,90.24,195736.59
1067,14-05-2017,87.8,88.89,87.5,88.89,6225.49
1068,13-05-2017,85.38,88.3,81.0,87.8,16288.02
1069,12-05-2017,88.27,91.01,83.93,85.38,101938.7
1070,11-05-2017,89.15,90.48,84.5,88.27,107095.97
1071,10-05-2017,87.59,91.86,86.51,89.15,11930.97
1072,09-05-2017,89.66,92.98,74.3,87.59,36802.7
1073,08-05-2017,92.67,94.29,85.55,89.66,37847.94
1074,07-05-2017,95.84,98.79,88.85,92.67,52138.21
1075,06-05-2017,91.64,96.98,90.53,95.84,49146.76
1076,05-05-2017,94.99,97.98,88.05,91.64,48399.04
1077,04-05-2017,80.0,95.77,79.74,94.99,67030.48
1078,03-05-2017,77.7,81.86,75.18,80.0,29233.32
1079,02-05-2017,77.33,80.59,74.51,77.7,107670.73
1080,01-05-2017,79.71,84.84,72.12,77.33,130952.09
1081,30-04-2017,70.21,79.8,69.5,79.71,19186.26
1082,29-04-2017,72.65,73.98,67.36,70.21,13668.14
1083,28-04-2017,63.35,74.1,62.5,72.65,32562.5
1084,27-04-2017,53.53,64.05,53.16,63.35,21150.87
1085,26-04-2017,50.42,56.02,50.41,53.53,22349.65
1086,25-04-2017,50.5,50.82,49.97,50.42,8653.88
1087,24-04-2017,48.79,50.99,48.79,50.5,10785.38
1088,23-04-2017,48.63,49.22,48.35,48.79,4244.0
1089,22-04-2017,48.47,49.16,48.25,48.63,5359.25
1090,21-04-2017,49.61,49.65,48.13,48.47,7741.24
1091,20-04-2017,47.96,49.8,47.44,49.61,16186.93
1092,19-04-2017,49.98,50.43,47.79,47.96,24277.1
1093,18-04-2017,48.23,50.4,48.0,49.98,17442.77
1094,17-04-2017,48.29,48.7,47.69,48.23,7128.97
1095,16-04-2017,48.53,49.13,47.57,48.29,10406.79
1096,15-04-2017,47.5,48.98,46.99,48.53,19563.32
1097,14-04-2017,50.23,50.25,46.52,47.5,13506.66
1098,13-04-2017,46.54,50.91,46.49,50.23,21079.14
1099,12-04-2017,43.87,47.99,43.33,46.54,26082.3
1100,11-04-2017,43.92,44.68,43.73,43.87,3870.56
1101,10-04-2017,43.87,45.65,42.8,43.92,5523.11
1102,09-04-2017,44.85,44.85,43.21,43.87,3168.79
1103,08-04-2017,42.42,45.76,42.42,44.85,7471.49
1104,07-04-2017,43.48,44.48,41.9,42.42,11915.96
1105,06-04-2017,45.38,45.95,41.45,43.48,19077.14
1106,05-04-2017,44.59,47.26,44.36,45.38,12970.36
1107,04-04-2017,44.0,45.92,41.42,44.59,23781.12
1108,03-04-2017,48.61,48.61,43.0,44.0,47001.53
1109,02-04-2017,50.92,51.15,47.56,48.61,19260.29
1110,01-04-2017,49.07,51.91,48.75,50.92,16087.15
1111,31-03-2017,51.99,52.0,46.44,49.07,39781.02
1112,30-03-2017,53.32,53.5,51.76,51.99,16244.75
1113,29-03-2017,50.27,54.54,50.15,53.32,24058.06
1114,28-03-2017,48.81,50.75,48.53,50.27,21460.44
1115,27-03-2017,50.39,51.54,48.0,48.81,25598.01
1116,26-03-2017,50.32,51.5,48.48,50.39,14596.5
1117,25-03-2017,52.81,52.98,47.4,50.32,56774.9
1118,24-03-2017,43.14,53.0,42.45,52.81,62530.48
1119,23-03-2017,41.35,44.0,40.51,43.14,26834.47
1120,22-03-2017,42.5,43.05,38.38,41.35,25858.84
1121,21-03-2017,42.0,43.94,41.71,42.5,15711.74
1122,20-03-2017,42.31,45.9,40.0,42.0,36863.4
1123,19-03-2017,34.0,45.99,33.27,42.31,42060.19
1124,18-03-2017,44.51,44.71,31.0,34.0,70039.13
1125,17-03-2017,45.6,51.99,28.5,44.51,99319.45
1126,16-03-2017,35.0,46.5,34.95,45.6,95182.99
1127,15-03-2017,28.99,35.0,28.69,35.0,43996.77
1128,14-03-2017,28.76,29.96,27.5,28.99,29859.26
1129,13-03-2017,23.6,32.0,23.6,28.76,245850.24
1130,12-03-2017,21.5,24.0,21.4,23.6,19543.48
1131,11-03-2017,19.1,21.53,18.51,21.5,70708.17
1132,10-03-2017,18.0,19.78,16.47,19.1,332830.87
1133,09-03-2017,16.52,18.49,15.11,18.0,15452.72
1134,08-03-2017,18.95,19.37,16.44,16.52,34003.3
1135,07-03-2017,19.97,19.97,18.61,18.95,177247.46
1136,06-03-2017,19.2,20.51,18.97,19.97,169248.33
1137,05-03-2017,18.65,19.23,18.15,19.2,17130.0
1138,04-03-2017,19.6,20.14,18.63,18.65,9311.64
1139,03-03-2017,19.21,20.78,18.01,19.6,101699.21
1140,02-03-2017,17.87,19.48,17.0,19.21,47518.12
1141,01-03-2017,16.05,17.9,15.8,17.87,304655.91
1142,28-02-2017,15.5,16.97,15.27,16.05,412558.43
1143,27-02-2017,14.95,15.98,14.41,15.5,24030.06
1144,26-02-2017,13.72,14.95,13.46,14.95,10793.79
1145,25-02-2017,13.22,13.72,13.13,13.72,8066.92
1146,24-02-2017,13.14,13.32,12.68,13.22,9097.76
1147,23-02-2017,12.69,13.35,12.53,13.14,19213.15
1148,22-02-2017,12.84,12.85,12.69,12.69,2277.14
1149,21-02-2017,12.54,12.84,12.25,12.84,10075.25
1150,20-02-2017,12.78,12.89,12.54,12.54,8606.06
1151,19-02-2017,12.8,13.03,12.78,12.78,12829.45
1152,18-02-2017,12.74,12.91,12.74,12.8,9588.47
1153,17-02-2017,12.96,12.96,12.73,12.74,9004.9
1154,16-02-2017,13.06,13.06,12.65,12.96,1827755.14
1155,15-02-2017,12.98,13.23,12.73,13.06,16210.11
1156,14-02-2017,11.31,13.41,11.3,12.98,28179.74
1157,13-02-2017,11.36,11.49,11.27,11.31,4384.39
1158,12-02-2017,11.39,11.41,11.36,11.36,3642.93
1159,11-02-2017,11.31,11.39,11.28,11.39,2766.97
1160,10-02-2017,11.06,11.44,10.87,11.31,6767.39
1161,09-02-2017,11.47,11.61,10.51,11.06,8642.56
1162,08-02-2017,11.51,11.74,11.25,11.47,2513.27
1163,07-02-2017,11.32,11.51,11.24,11.51,2185.12
1164,06-02-2017,11.23,11.32,11.22,11.32,1479.98
1165,05-02-2017,11.3,11.39,11.04,11.23,1374.79
1166,04-02-2017,10.98,11.41,10.98,11.3,6240.84
1167,03-02-2017,10.78,10.99,10.5,10.98,111975.14
1168,02-02-2017,10.73,10.99,10.58,10.78,114590.06
1169,01-02-2017,10.76,10.95,10.57,10.73,77900.9
1170,31-01-2017,10.73,10.93,10.61,10.76,33762.77
1171,30-01-2017,10.51,10.9,10.51,10.73,31052.25
1172,29-01-2017,10.58,10.64,10.51,10.51,690.21
1173,28-01-2017,10.68,10.7,10.58,10.58,215.89
1174,27-01-2017,10.71,10.76,10.51,10.68,5435.34
1175,26-01-2017,10.66,10.71,10.51,10.71,1358.8
1176,25-01-2017,10.57,10.71,10.48,10.66,3630.46
1177,24-01-2017,10.77,10.77,10.57,10.57,2026.5
1178,23-01-2017,10.76,10.77,10.71,10.77,1319.99
1179,22-01-2017,10.86,10.92,10.64,10.76,2846.07
1180,21-01-2017,10.72,10.93,10.64,10.86,2629.25
1181,20-01-2017,10.45,10.72,10.45,10.72,2778.75
1182,19-01-2017,10.25,10.73,10.19,10.45,3491.86
1183,18-01-2017,10.15,10.44,10.0,10.25,1200.56
1184,17-01-2017,9.6,10.44,9.6,10.15,7147.2
1185,16-01-2017,9.81,10.01,9.6,9.6,3069.29
1186,15-01-2017,9.88,10.01,9.79,9.81,526.41
1187,14-01-2017,10.24,10.24,9.69,9.88,1982.09
1188,13-01-2017,9.76,10.25,9.56,10.24,3501.79
1189,12-01-2017,9.87,10.47,9.4,9.76,11446.77
1190,11-01-2017,10.68,10.74,9.5,9.87,8385.73
1191,10-01-2017,10.24,10.74,10.24,10.68,6278.68
1192,09-01-2017,10.42,10.93,10.02,10.24,3208.09
1193,08-01-2017,10.07,10.42,9.71,10.42,7057.56
1194,07-01-2017,10.19,10.32,9.41,10.07,4595.48
1195,06-01-2017,10.59,10.59,9.53,10.19,2692.91
1196,05-01-2017,11.0,11.94,9.2,10.59,9251.79
1197,04-01-2017,9.76,11.15,9.73,11.0,9804.29
1198,03-01-2017,8.55,9.98,8.3,9.76,7480.04
1199,02-01-2017,8.24,8.55,8.15,8.55,2295.84
1200,01-01-2017,8.1,8.54,8.1,8.24,1086.41
1201,31-12-2016,8.54,8.54,8.08,8.1,960.73
1202,30-12-2016,8.38,8.54,8.1,8.54,911.58
1203,29-12-2016,8.03,8.54,7.66,8.38,1426.67
1204,28-12-2016,7.23,8.54,7.13,8.03,6024.4
1205,27-12-2016,7.29,7.49,7.12,7.23,576.22
1206,26-12-2016,7.22,7.29,7.17,7.29,508.85
1207,25-12-2016,7.29,7.29,7.2,7.22,520.38
1208,24-12-2016,7.25,7.41,7.19,7.29,738.7
1209,23-12-2016,7.81,7.81,7.17,7.25,1590.7
1210,22-12-2016,7.95,7.97,7.52,7.81,7949.54
1211,21-12-2016,7.58,7.99,7.58,7.95,1782.02
1212,20-12-2016,7.77,7.99,7.58,7.58,726.24
1213,19-12-2016,7.93,7.94,7.72,7.77,343.63
1214,18-12-2016,7.65,7.98,7.65,7.93,486.17
1215,17-12-2016,7.89,7.89,7.54,7.65,322.47
1216,16-12-2016,7.75,7.89,7.51,7.89,785.85
1217,15-12-2016,8.46,8.46,7.75,7.75,1788.86
1218,14-12-2016,8.47,8.47,8.31,8.46,1383.4
1219,13-12-2016,8.45,8.71,8.33,8.47,1002.78
1220,12-12-2016,8.46,8.6,8.3,8.45,404.73
1221,11-12-2016,8.31,8.56,8.1,8.46,37.17
1222,10-12-2016,8.64,8.65,8.15,8.31,327.98
1223,09-12-2016,8.3,8.67,8.02,8.64,1241.11
1224,08-12-2016,8.56,8.75,8.25,8.3,1103.6
1225,07-12-2016,7.8,8.56,7.41,8.56,3612.61
1226,06-12-2016,6.77,8.15,5.99,7.8,9025.84
1227,05-12-2016,7.55,7.62,6.75,6.77,3813.59
1228,04-12-2016,8.1,8.16,7.52,7.55,780.41
1229,03-12-2016,7.45,8.25,7.45,8.1,9598.35
1230,02-12-2016,8.39,8.46,7.24,7.45,14100.39
1231,01-12-2016,8.64,8.64,8.25,8.39,2378.79
1232,30-11-2016,8.37,9.14,8.22,8.64,1304.73
1233,29-11-2016,8.77,9.02,8.0,8.37,2774.51
1234,28-11-2016,8.91,9.41,8.77,8.77,1058.61
1235,27-11-2016,9.5,9.87,8.9,8.91,2139.29
1236,26-11-2016,9.51,9.57,9.31,9.5,208.95
1237,25-11-2016,9.4,9.69,9.2,9.51,2518.66
1238,24-11-2016,9.79,9.91,9.01,9.4,4791.53
1239,23-11-2016,9.87,9.97,9.78,9.79,878.46
1240,22-11-2016,9.6,10.19,9.55,9.87,2359.89
1241,21-11-2016,9.5,9.61,9.5,9.6,467.23
1242,20-11-2016,9.83,9.86,9.5,9.5,513.86
1243,19-11-2016,9.52,9.92,9.51,9.83,636.39
1244,18-11-2016,9.98,10.0,9.5,9.52,3954.9
1245,17-11-2016,9.96,10.36,9.93,9.98,774.43
1246,16-11-2016,10.4,10.4,9.94,9.96,3836.88
1247,15-11-2016,10.05,10.4,9.9,10.4,900.82
1248,14-11-2016,10.22,10.22,9.86,10.05,579.15
1249,13-11-2016,10.0,10.22,9.68,10.22,1717.56
1250,12-11-2016,10.26,10.33,9.75,10.0,2034.96
1251,11-11-2016,10.6,10.73,10.26,10.26,1347.8
1252,10-11-2016,10.79,11.95,10.59,10.6,1519.4
1253,09-11-2016,10.91,10.98,10.45,10.79,3521.56
1254,08-11-2016,11.0,11.19,10.86,10.91,2047.18
1255,07-11-2016,10.89,11.2,10.89,11.0,211.92
1256,06-11-2016,11.11,11.15,10.89,10.89,828.38
1257,05-11-2016,11.11,11.2,11.01,11.07,352.69
1258,04-11-2016,10.82,11.19,10.81,11.11,390.99
1259,03-11-2016,10.87,11.19,10.75,10.82,1400.36
1260,02-11-2016,10.7,11.43,10.62,10.87,820.08
1261,01-11-2016,11.01,11.47,10.41,10.7,3576.69
1262,31-10-2016,11.35,11.56,11.01,11.01,2214.4
1263,30-10-2016,10.36,11.43,10.3,11.35,1816.99
1264,29-10-2016,11.07,11.56,9.88,10.36,5814.95
1265,28-10-2016,11.43,11.43,11.05,11.07,4388.98
1266,27-10-2016,11.5,11.58,11.3,11.43,1451.78
1267,26-10-2016,11.59,11.87,11.35,11.5,690.31
1268,25-10-2016,11.98,12.2,11.11,11.59,4427.42
1269,24-10-2016,12.05,12.05,11.85,11.98,8362.9
1270,23-10-2016,12.04,12.08,12.0,12.05,451.85
1271,22-10-2016,12.0,12.08,12.0,12.04,211.94
1272,21-10-2016,12.08,12.08,12.0,12.0,439.15
1273,20-10-2016,11.93,12.18,11.81,12.08,2486.99
1274,19-10-2016,12.51,12.96,11.82,11.93,2602.01
1275,18-10-2016,12.0,12.96,12.0,12.51,2545.52
1276,17-10-2016,11.98,12.0,11.82,12.0,425.49
1277,16-10-2016,12.0,12.04,11.95,11.98,367.75
1278,15-10-2016,11.93,12.02,11.82,12.0,1697.85
1279,14-10-2016,12.14,12.15,11.87,11.93,332.89
1280,13-10-2016,11.82,12.19,11.78,12.14,591.83
1281,12-10-2016,11.73,12.0,11.65,11.82,3710.1
1282,11-10-2016,11.76,12.22,11.73,11.73,889.99
1283,10-10-2016,12.33,12.33,11.65,11.76,776.21
1284,09-10-2016,12.33,12.7,12.03,12.33,744.61
1285,08-10-2016,12.63,12.82,12.14,12.33,733.39
1286,07-10-2016,12.91,13.49,12.36,12.63,4951.49
1287,06-10-2016,13.1,13.42,12.74,12.91,4023.44
1288,05-10-2016,13.4,13.7,13.1,13.1,1648.1
1289,04-10-2016,13.36,13.61,13.25,13.4,2575.01
1290,03-10-2016,13.3,13.51,13.1,13.36,1455.65
1291,02-10-2016,13.28,13.3,13.1,13.3,2052.47
1292,01-10-2016,13.21,13.41,13.13,13.28,621.82
1293,30-09-2016,13.25,13.44,13.14,13.21,1985.88
1294,29-09-2016,13.22,13.38,13.13,13.25,810.28
1295,28-09-2016,13.03,13.68,13.03,13.22,1334.56
1296,27-09-2016,12.96,13.71,12.96,13.03,2867.25
1297,26-09-2016,13.03,13.16,12.9,12.96,1741.39
1298,25-09-2016,12.97,13.11,12.9,13.03,82.78
1299,24-09-2016,13.52,13.52,12.84,12.97,1090.4
1300,23-09-2016,13.1,13.59,12.98,13.52,2704.98
1301,22-09-2016,13.5,14.02,12.51,13.1,2471.21
1302,21-09-2016,14.45,14.45,12.97,13.5,3045.12
1303,20-09-2016,13.05,14.45,13.05,14.45,7111.35
1304,19-09-2016,12.31,13.09,12.2,13.05,4333.69
1305,18-09-2016,12.7,12.91,12.2,12.31,2918.02
1306,17-09-2016,12.5,12.8,12.45,12.7,1487.71
1307,16-09-2016,12.0,12.75,11.93,12.5,3797.03
1308,15-09-2016,12.0,12.02,11.85,12.0,1417.31
1309,14-09-2016,11.93,12.02,11.91,12.0,1129.52
1310,13-09-2016,11.88,12.16,11.83,11.93,3579.81
1311,12-09-2016,11.73,11.92,11.61,11.88,1642.19
1312,11-09-2016,11.98,12.05,11.73,11.73,800.01
1313,10-09-2016,11.62,12.0,11.4,11.98,1408.05
1314,09-09-2016,11.48,11.74,10.5,11.62,4024.18
1315,08-09-2016,11.69,11.78,11.3,11.48,1646.03
1316,07-09-2016,11.74,11.99,11.57,11.69,873.58
1317,06-09-2016,11.98,12.0,11.5,11.74,462.9
1318,05-09-2016,11.8,12.0,11.7,11.98,650.46
1319,04-09-2016,12.0,12.09,11.58,11.8,359.9
1320,03-09-2016,12.15,12.51,11.61,12.0,2109.78
1321,02-09-2016,12.43,12.43,11.89,12.15,1520.87
1322,01-09-2016,11.5,13.5,11.5,12.43,4992.16
1323,31-08-2016,11.3,13.5,11.2,11.5,6153.48
1324,30-08-2016,11.08,11.3,11.06,11.3,1988.55
1325,29-08-2016,11.09,11.24,10.93,11.08,1845.55
1326,28-08-2016,11.3,11.3,11.02,11.09,338.7
1327,27-08-2016,11.32,11.44,11.19,11.3,384.1
1328,26-08-2016,11.22,11.49,11.22,11.32,1115.02
1329,25-08-2016,11.02,11.35,11.02,11.22,764.66
1330,24-08-2016,11.07,11.35,11.02,11.02,707.3
1331,23-08-2016,11.36,11.41,11.04,11.07,1140.95
1332,22-08-2016,11.28,11.5,11.15,11.36,1609.02
1333,21-08-2016,11.05,11.28,11.01,11.28,310.65
1334,20-08-2016,10.8,11.48,10.8,11.05,1754.43
1335,19-08-2016,10.84,11.0,10.8,10.8,896.15
1336,18-08-2016,10.84,11.74,10.8,10.84,1719.17
1337,17-08-2016,11.34,11.34,10.84,10.84,1566.9
1338,16-08-2016,11.36,11.38,11.03,11.34,1448.23
1339,15-08-2016,11.21,11.51,11.02,11.36,2833.37
1340,14-08-2016,11.73,11.76,11.21,11.21,1008.92
1341,13-08-2016,11.89,11.95,11.57,11.73,1628.52
1342,12-08-2016,11.75,12.12,11.75,11.89,2333.59
1343,11-08-2016,12.35,12.46,11.68,11.75,1781.72
1344,10-08-2016,12.38,12.68,11.91,12.35,3789.16
1345,09-08-2016,11.5,12.5,11.16,12.38,5027.99
1346,08-08-2016,11.01,11.5,11.01,11.5,2419.07
1347,07-08-2016,11.03,11.21,10.86,11.01,852.22
1348,06-08-2016,11.42,11.42,10.65,11.03,833.65
1349,05-08-2016,11.64,11.64,11.0,11.42,1238.55
1350,04-08-2016,10.44,12.49,10.2,11.64,2336.52
1351,03-08-2016,8.52,10.49,8.51,10.44,15559.61
1352,02-08-2016,11.24,11.24,7.6,8.52,15825.29
1353,01-08-2016,11.91,11.91,11.0,11.24,5498.03
1354,31-07-2016,12.75,12.75,11.79,11.91,2145.8
1355,30-07-2016,12.98,13.1,12.67,12.75,1031.85
1356,29-07-2016,13.29,13.29,12.72,12.98,624.5
1357,28-07-2016,13.34,13.34,12.66,13.29,2241.36
1358,27-07-2016,12.24,13.45,12.03,13.34,4326.15
1359,26-07-2016,13.75,14.15,11.96,12.24,15645.05
1360,25-07-2016,12.34,13.75,12.34,13.75,4072.6
1361,24-07-2016,14.45,15.0,12.32,12.34,7630.38
1362,23-07-2016,14.74,15.72,14.45,14.45,3588.26
1363,22-07-2016,13.09,14.82,12.8,14.74,11438.83
1364,21-07-2016,12.65,13.1,12.07,13.09,6365.46
1365,20-07-2016,11.97,14.0,11.52,12.65,7431.21
1366,19-07-2016,11.15,13.47,11.13,11.97,4735.25
1367,18-07-2016,11.32,11.79,11.15,11.15,1348.5
1368,17-07-2016,10.2,11.8,10.2,11.32,787.78
1369,16-07-2016,12.2,12.21,10.2,10.2,2574.99
1370,15-07-2016,11.52,12.98,11.51,12.2,3977.4
1371,14-07-2016,10.76,11.71,10.72,11.52,1985.32
1372,13-07-2016,10.87,11.3,10.5,10.76,1800.92
1373,12-07-2016,10.83,11.35,10.49,10.87,1963.68
1374,11-07-2016,11.13,11.13,10.4,10.83,3726.61
1375,10-07-2016,11.09,11.2,10.9,11.13,1557.73
1376,09-07-2016,11.57,11.88,10.87,11.09,1975.47
1377,08-07-2016,10.1,11.88,10.1,11.57,5714.93
1378,07-07-2016,11.0,11.0,9.83,10.1,2702.99
1379,06-07-2016,10.69,11.9,10.51,11.0,3600.05
1380,05-07-2016,11.45,11.99,9.67,10.69,13438.7
1381,04-07-2016,11.89,11.89,11.41,11.45,1413.04
